timestamp,open,high,low,close,high_30,low_30,trade_score,buy_signal_column,sell_signal_column,regime_ok,buy_signal_column
2026-01-19 09:00:00+00:00,93260.000000,93260.000000,92951.940000,93057.920000,0,0,0.009557,False,False,True,False
2026-01-19 10:00:00+00:00,92976.930000,93084.780000,92904.970000,92998.830000,0,0,0.017086,False,False,True,False
2026-01-19 11:00:00+00:00,92999.830000,93232.740000,92993.930000,93194.870000,0,0,-0.007171,False,False,True,False
2026-01-19 12:00:00+00:00,93160.030000,93215.730000,93010.300000,93050.010000,0,0,-0.009541,False,False,True,False
2026-01-19 13:00:00+00:00,93043.170000,93136.400000,92834.480000,93032.430000,0,0,-0.002404,False,False,True,False
2026-01-19 14:00:00+00:00,93009.330000,93030.170000,92715.710000,92820.540000,0,0,0.004706,False,False,True,False
2026-01-19 15:00:00+00:00,92814.510000,93061.400000,92814.510000,93061.400000,0,1,-0.004517,False,False,True,False
2026-01-19 16:00:00+00:00,93064.570000,93406.110000,93010.860000,93324.530000,0,1,-0.028893,False,False,True,False
2026-01-19 17:00:00+00:00,93316.500000,93384.680000,93159.490000,93239.430000,0,1,-0.021908,False,False,True,False
2026-01-19 18:00:00+00:00,93220.510000,93256.400000,92942.740000,93064.730000,0,1,-0.014842,False,False,True,False
2026-01-19 19:00:00+00:00,93087.750000,93147.760000,92999.160000,93106.920000,0,1,-0.038414,False,False,True,False
2026-01-19 20:00:00+00:00,93186.590000,93268.610000,93088.370000,93124.330000,0,1,-0.079491,False,False,True,False
2026-01-19 21:00:00+00:00,93172.000000,93336.890000,93014.550000,93028.710000,0,1,-0.075796,False,False,True,False
2026-01-19 22:00:00+00:00,93013.570000,93039.330000,92556.700000,92559.540000,0,1,-0.024269,False,False,True,False
2026-01-19 23:00:00+00:00,92629.640000,92741.580000,92162.730000,92628.770000,0,1,-0.025425,False,False,True,False
2026-01-20 00:00:00+00:00,92628.770000,92811.340000,92359.680000,92671.320000,0,1,-0.050206,False,False,True,False
2026-01-20 01:00:00+00:00,92710.190000,92862.510000,92550.940000,92729.740000,0,1,-0.075602,False,False,True,False
2026-01-20 02:00:00+00:00,92680.540000,92699.760000,92332.300000,92576.650000,0,1,-0.121429,False,True,True,False
2026-01-20 03:00:00+00:00,92570.060000,92650.430000,92298.480000,92428.300000,0,1,-0.202956,False,True,True,False
2026-01-20 04:00:00+00:00,92385.830000,92475.140000,92066.670000,92066.670000,0,1,-0.236805,False,True,True,False
2026-01-20 05:00:00+00:00,92024.540000,92024.540000,91304.570000,91631.030000,0,1,-0.111280,False,True,True,False
2026-01-20 06:00:00+00:00,91617.060000,91617.060000,90811.690000,90925.310000,0,1,-0.008949,False,False,True,False
2026-01-20 07:00:00+00:00,90973.570000,91260.480000,90971.460000,91193.460000,0,1,-0.008808,False,False,True,False
2026-01-20 08:00:00+00:00,91149.280000,91237.530000,90699.000000,91062.530000,0,1,-0.007148,False,False,True,False
2026-01-20 09:00:00+00:00,91014.500000,91071.040000,90894.140000,91033.820000,0,1,0.011240,False,False,True,False
2026-01-20 10:00:00+00:00,91053.460000,91277.130000,91053.460000,91262.520000,0,1,-0.036551,False,False,True,False
2026-01-20 11:00:00+00:00,91305.860000,91455.920000,91220.240000,91220.240000,0,1,-0.076025,False,False,True,False
2026-01-20 12:00:00+00:00,91231.100000,91295.870000,91060.380000,91277.050000,0,1,-0.091955,False,True,True,False
2026-01-20 13:00:00+00:00,91275.850000,91275.850000,90765.460000,90889.400000,0,1,-0.070400,False,False,True,False
2026-01-20 14:00:00+00:00,90988.950000,91328.800000,90277.170000,90495.030000,0,0,-0.029776,False,False,True,False
2026-01-20 15:00:00+00:00,90649.730000,90767.290000,89878.600000,90614.820000,0,0,-0.081859,False,True,True,False
2026-01-20 16:00:00+00:00,90767.820000,90970.000000,90035.640000,90147.560000,0,0,-0.077221,False,False,True,False
2026-01-20 17:00:00+00:00,90166.040000,90483.440000,89449.660000,89802.380000,0,0,-0.047898,False,False,True,False
2026-01-20 18:00:00+00:00,89809.270000,89912.760000,89385.780000,89458.770000,0,0,-0.081826,False,True,True,False
2026-01-20 19:00:00+00:00,89602.470000,89792.240000,89296.430000,89728.270000,0,0,-0.326898,False,True,True,False
2026-01-20 20:00:00+00:00,89614.460000,89853.490000,89424.380000,89648.040000,0,0,-0.566917,False,True,True,False
2026-01-20 21:00:00+00:00,89660.470000,89842.720000,89434.660000,89527.030000,0,0,-0.283719,False,True,True,False
2026-01-20 22:00:00+00:00,89500.000000,89651.930000,88120.710000,88456.540000,0,0,0.011966,False,False,True,False
2026-01-20 23:00:00+00:00,88554.010000,88554.010000,87952.880000,88416.880000,0,0,0.133306,True,False,True,True
2026-01-21 00:00:00+00:00,88431.300000,88999.990000,88282.780000,88918.030000,0,0,0.094407,True,False,True,True
2026-01-21 01:00:00+00:00,88895.730000,89137.550000,88862.690000,89003.140000,0,0,0.095098,True,False,True,True
2026-01-21 02:00:00+00:00,89076.180000,89338.440000,89000.000000,89053.320000,0,0,0.048363,False,False,True,False
2026-01-21 03:00:00+00:00,89083.340000,89602.510000,89083.340000,89429.680000,0,0,-0.026185,False,False,True,False
2026-01-21 04:00:00+00:00,89422.820000,89622.970000,89372.260000,89440.340000,0,0,-0.072827,False,False,True,False
2026-01-21 05:00:00+00:00,89436.690000,90097.060000,89436.690000,89937.640000,0,0,-0.182420,False,True,True,False
2026-01-21 06:00:00+00:00,89909.780000,89917.950000,89533.390000,89639.660000,0,0,-0.127451,False,True,True,False
2026-01-21 07:00:00+00:00,89604.150000,89731.490000,89116.840000,89170.950000,0,0,-0.020331,False,False,True,False
2026-01-21 08:00:00+00:00,89216.490000,89339.470000,88996.570000,89194.580000,0,0,-0.037876,False,False,True,False
2026-01-21 09:00:00+00:00,89218.130000,89469.840000,89156.360000,89171.670000,0,0,-0.027616,False,False,True,False
2026-01-21 10:00:00+00:00,89084.990000,89385.080000,89070.450000,89269.870000,0,0,0.025165,False,False,True,False
2026-01-21 11:00:00+00:00,89235.620000,89374.560000,88752.800000,88799.030000,0,0,0.205175,True,False,True,True
2026-01-21 12:00:00+00:00,88775.380000,88846.960000,88213.910000,88729.760000,0,0,0.565394,True,False,True,True
2026-01-21 13:00:00+00:00,88714.180000,88997.000000,88564.440000,88719.930000,0,0,0.514886,True,False,True,True
2026-01-21 14:00:00+00:00,88612.780000,89969.180000,88612.780000,89813.810000,0,0,0.035740,False,False,True,False
2026-01-21 15:00:00+00:00,89881.190000,90525.350000,89769.450000,90218.280000,0,1,-0.044733,False,False,True,False
2026-01-21 16:00:00+00:00,90381.210000,90381.210000,87587.040000,87587.040000,1,0,0.392564,True,False,True,True
2026-01-21 17:00:00+00:00,87747.140000,88089.430000,87270.380000,87864.360000,0,0,0.350628,True,False,True,True
2026-01-21 18:00:00+00:00,87870.760000,88649.850000,87660.580000,88388.910000,0,0,-0.032566,False,False,True,False
2026-01-21 19:00:00+00:00,88649.730000,90452.050000,88148.120000,90354.730000,0,0,-0.702644,False,True,True,False
2026-01-21 20:00:00+00:00,90244.010000,90244.010000,89438.040000,90199.970000,0,0,-0.716852,False,True,True,False
2026-01-21 21:00:00+00:00,90199.930000,90376.660000,89997.210000,90042.230000,0,0,-0.127040,False,True,True,False
2026-01-21 22:00:00+00:00,90332.210000,90418.820000,89794.150000,89794.150000,0,0,-0.045242,False,False,True,False
2026-01-21 23:00:00+00:00,89743.250000,90268.740000,89307.090000,89615.970000,0,0,0.005959,False,False,True,False
2026-01-22 00:00:00+00:00,89611.290000,90111.390000,89336.250000,90068.450000,0,0,0.019066,False,False,True,False
2026-01-22 01:00:00+00:00,90067.220000,90199.680000,89854.060000,90195.280000,0,0,0.002987,False,False,True,False
2026-01-22 02:00:00+00:00,90196.250000,90412.120000,89904.130000,89904.130000,0,0,0.053402,False,False,True,False
2026-01-22 03:00:00+00:00,90175.820000,90175.820000,89685.680000,89955.550000,0,0,0.046988,False,False,False,False
2026-01-22 04:00:00+00:00,90138.150000,90186.440000,89752.620000,90180.700000,0,0,-0.009048,False,False,False,False
2026-01-22 05:00:00+00:00,90178.920000,90178.920000,89843.430000,90075.230000,0,0,-0.008496,False,False,False,False
2026-01-22 06:00:00+00:00,90197.410000,90266.850000,89877.790000,90266.250000,0,0,-0.018031,False,False,False,False
2026-01-22 07:00:00+00:00,90258.950000,90258.950000,89820.240000,90039.870000,0,0,-0.016830,False,False,False,False
2026-01-22 08:00:00+00:00,90033.330000,90036.730000,89762.010000,90013.630000,0,0,-0.009343,False,False,False,False
2026-01-22 09:00:00+00:00,90002.170000,90112.460000,89827.240000,89863.350000,0,0,-0.021854,False,False,False,False
2026-01-22 10:00:00+00:00,90202.430000,90202.430000,89895.010000,90129.540000,0,0,-0.076535,False,False,False,False
2026-01-22 11:00:00+00:00,90265.100000,90265.100000,89828.740000,89900.030000,0,0,-0.111479,False,True,False,False
2026-01-22 12:00:00+00:00,89900.010000,90108.110000,89777.020000,90088.390000,0,0,-0.188361,False,True,False,False
2026-01-22 13:00:00+00:00,90087.650000,90302.190000,89500.000000,89770.580000,0,0,-0.105097,False,True,False,False
2026-01-22 14:00:00+00:00,89762.400000,89762.400000,89071.480000,89155.760000,0,0,0.013404,False,False,False,False
2026-01-22 15:00:00+00:00,89034.760000,89409.000000,88537.080000,89021.060000,0,0,0.077440,False,False,False,False
2026-01-22 16:00:00+00:00,89101.580000,89266.670000,88752.850000,89043.660000,0,0,0.155295,False,False,False,False
2026-01-22 17:00:00+00:00,89122.900000,89610.710000,89114.290000,89610.710000,0,0,0.078437,False,False,False,False
2026-01-22 18:00:00+00:00,89517.820000,89745.920000,89318.760000,89318.760000,0,0,0.051906,False,False,False,False
2026-01-22 19:00:00+00:00,89379.990000,89917.730000,89137.550000,89853.060000,0,0,-0.003030,False,False,False,False
2026-01-22 20:00:00+00:00,89684.950000,89956.820000,89404.740000,89404.740000,0,0,-0.018685,False,False,False,False
2026-01-22 21:00:00+00:00,89497.570000,89638.690000,89266.670000,89388.130000,0,0,0.005327,False,False,False,False
2026-01-22 22:00:00+00:00,89262.570000,89524.520000,89174.480000,89346.460000,0,0,0.009562,False,False,False,False
2026-01-22 23:00:00+00:00,89267.830000,89609.310000,89194.280000,89579.270000,0,0,0.010929,False,False,False,False
2026-01-23 00:00:00+00:00,89580.020000,89659.490000,89450.570000,89580.950000,0,0,0.028758,False,False,False,False
2026-01-23 01:00:00+00:00,89611.810000,89935.680000,89572.860000,89935.680000,0,0,0.006386,False,False,False,False
2026-01-23 02:00:00+00:00,89935.520000,89987.100000,89661.670000,89681.880000,0,0,0.004455,False,False,False,False
2026-01-23 03:00:00+00:00,89696.600000,89937.470000,89691.660000,89893.950000,0,0,-0.009563,False,False,False,False
2026-01-23 04:00:00+00:00,89923.780000,90073.020000,89899.710000,90000.610000,0,0,-0.058867,False,False,False,False
2026-01-23 05:00:00+00:00,90037.420000,90037.420000,89518.070000,89643.040000,0,0,-0.024886,False,False,False,False
2026-01-23 06:00:00+00:00,89608.290000,89823.510000,89400.000000,89540.420000,0,0,-0.011886,False,False,False,False
2026-01-23 07:00:00+00:00,89559.740000,89633.450000,89469.160000,89621.500000,0,0,-0.050950,False,False,False,False
2026-01-23 08:00:00+00:00,89563.560000,89639.610000,89185.610000,89227.720000,0,0,-0.023728,False,False,False,False
2026-01-23 09:00:00+00:00,89218.560000,89393.600000,88905.340000,88963.240000,0,0,0.013655,False,False,False,False
2026-01-23 10:00:00+00:00,89000.440000,89140.750000,88900.000000,89020.150000,0,0,0.011765,False,False,False,False
2026-01-23 11:00:00+00:00,89035.810000,89330.790000,89035.810000,89198.930000,0,0,0.011332,False,False,False,False
2026-01-23 12:00:00+00:00,89233.960000,89364.520000,89127.270000,89364.520000,0,0,0.023168,False,False,False,False
2026-01-23 13:00:00+00:00,89289.410000,89457.530000,89267.180000,89358.380000,0,0,0.041050,False,False,False,False
2026-01-23 14:00:00+00:00,89361.620000,89729.830000,88685.230000,88917.180000,0,0,0.103939,False,False,False,False
2026-01-23 15:00:00+00:00,89054.750000,89857.980000,88603.570000,89657.070000,0,0,0.026997,False,False,True,False
2026-01-23 16:00:00+00:00,89715.460000,90488.360000,89527.130000,90201.740000,0,0,-0.043133,False,False,False,False
2026-01-23 17:00:00+00:00,90113.770000,91237.150000,89998.620000,90645.720000,0,0,-0.054796,False,False,False,False
2026-01-23 18:00:00+00:00,90592.350000,91045.170000,90492.280000,90601.480000,0,0,-0.041369,False,False,False,False
2026-01-23 19:00:00+00:00,90478.210000,90505.070000,89596.220000,90003.570000,0,0,0.002646,False,False,False,False
2026-01-23 20:00:00+00:00,89961.430000,90199.960000,89250.000000,89516.570000,0,0,0.035901,False,False,False,False
2026-01-23 21:00:00+00:00,89512.370000,89733.310000,89346.560000,89346.560000,0,0,0.029325,False,False,False,False
2026-01-23 22:00:00+00:00,89358.980000,89827.330000,89358.980000,89676.550000,0,0,-0.004602,False,False,False,False
2026-01-23 23:00:00+00:00,89608.960000,89630.480000,89501.260000,89626.830000,0,0,-0.001364,False,False,False,False
2026-01-24 00:00:00+00:00,89589.590000,89648.070000,89427.240000,89475.320000,0,0,0.036380,False,False,False,False
2026-01-24 01:00:00+00:00,89469.410000,89607.850000,89462.440000,89560.800000,0,0,0.022212,False,False,False,False
2026-01-24 02:00:00+00:00,89582.110000,89713.740000,89576.180000,89709.980000,0,0,-0.010183,False,False,False,False
2026-01-24 03:00:00+00:00,89684.570000,89932.850000,89684.570000,89792.000000,0,0,-0.022102,False,False,False,False
2026-01-24 04:00:00+00:00,89782.640000,89851.860000,89684.220000,89805.460000,0,0,-0.027132,False,False,False,False
2026-01-24 05:00:00+00:00,89844.240000,89846.490000,89736.270000,89796.660000,0,0,-0.025708,False,False,False,False
2026-01-24 06:00:00+00:00,89799.040000,89799.040000,89639.470000,89662.790000,0,0,-0.009758,False,False,False,False
2026-01-24 07:00:00+00:00,89665.410000,89704.370000,89564.250000,89630.810000,0,0,-0.001313,False,False,False,False
2026-01-24 08:00:00+00:00,89643.480000,89687.090000,89595.410000,89687.090000,0,0,-0.006412,False,False,False,False
2026-01-24 09:00:00+00:00,89670.320000,89674.650000,89577.930000,89584.290000,0,0,-0.003587,False,False,False,False
2026-01-24 10:00:00+00:00,89614.630000,89651.600000,89561.220000,89561.220000,0,0,-0.006326,False,False,False,False
2026-01-24 11:00:00+00:00,89637.830000,89674.160000,89593.650000,89616.370000,0,0,-0.027100,False,False,False,False
2026-01-24 12:00:00+00:00,89579.660000,89610.200000,89500.000000,89511.290000,0,0,-0.029955,False,False,False,False
2026-01-24 13:00:00+00:00,89551.930000,89551.990000,89393.800000,89393.800000,0,0,-0.014774,False,False,False,False
2026-01-24 14:00:00+00:00,89366.250000,89523.170000,89209.440000,89465.850000,0,0,-0.013737,False,False,False,False
2026-01-24 15:00:00+00:00,89467.560000,89493.690000,89290.480000,89290.480000,0,0,0.004683,False,False,False,False
2026-01-24 16:00:00+00:00,89310.310000,89353.960000,89176.000000,89308.960000,0,0,0.018370,False,False,False,False
2026-01-24 17:00:00+00:00,89304.340000,89431.080000,89304.340000,89387.090000,0,0,0.005250,False,False,False,False
2026-01-24 18:00:00+00:00,89395.970000,89458.900000,89362.510000,89406.940000,0,0,-0.001644,False,False,False,False
2026-01-24 19:00:00+00:00,89409.480000,89409.480000,89264.200000,89349.550000,0,1,0.001551,False,False,False,False
2026-01-24 20:00:00+00:00,89349.000000,89405.650000,89347.870000,89371.120000,0,1,-0.003639,False,False,False,False
2026-01-24 21:00:00+00:00,89359.830000,89377.550000,89301.780000,89377.530000,0,1,-0.012754,False,False,False,False
2026-01-24 22:00:00+00:00,89413.900000,89484.210000,89326.820000,89449.350000,0,1,-0.024446,False,False,False,False
2026-01-24 23:00:00+00:00,89449.350000,89452.960000,89272.040000,89272.040000,0,1,-0.018871,False,False,True,False
2026-01-25 00:00:00+00:00,89248.830000,89301.900000,89154.710000,89300.000000,0,1,-0.023931,False,False,True,False
2026-01-25 01:00:00+00:00,89334.270000,89334.270000,89106.030000,89185.000000,0,1,-0.030159,False,False,True,False
2026-01-25 02:00:00+00:00,89180.000000,89266.850000,89105.960000,89155.630000,0,1,-0.025391,False,False,True,False
2026-01-25 03:00:00+00:00,89190.020000,89191.700000,88873.310000,88955.360000,0,1,-0.016330,False,False,True,False
2026-01-25 04:00:00+00:00,88957.680000,89107.450000,88942.040000,88999.300000,0,1,-0.023151,False,False,True,False
2026-01-25 05:00:00+00:00,89014.370000,89059.130000,88891.970000,89009.730000,0,1,-0.035508,False,False,True,False
2026-01-25 06:00:00+00:00,88973.300000,88973.300000,88657.970000,88866.810000,0,1,-0.017175,False,False,True,False
2026-01-25 07:00:00+00:00,88819.610000,88819.610000,88645.220000,88666.590000,0,0,0.003410,False,False,True,False
2026-01-25 08:00:00+00:00,88645.230000,88748.030000,88136.750000,88282.300000,0,0,0.029254,False,False,True,False
2026-01-25 09:00:00+00:00,88317.570000,88483.970000,88237.540000,88424.290000,0,0,0.014833,False,False,True,False
2026-01-25 10:00:00+00:00,88425.180000,88659.850000,88425.180000,88659.850000,0,0,-0.029086,False,False,True,False
2026-01-25 11:00:00+00:00,88724.830000,88724.830000,88426.430000,88565.180000,0,0,-0.020419,False,False,True,False
2026-01-25 12:00:00+00:00,88579.150000,88799.880000,88479.210000,88772.560000,0,1,-0.029277,False,False,True,False
2026-01-25 13:00:00+00:00,88777.430000,88999.640000,88694.300000,88894.380000,0,1,-0.117417,False,True,True,False
2026-01-25 14:00:00+00:00,88938.410000,88938.870000,88624.910000,88695.960000,0,0,-0.197089,False,True,True,False
2026-01-25 15:00:00+00:00,88684.600000,88773.140000,88406.540000,88406.540000,0,0,-0.323503,False,True,True,False
2026-01-25 16:00:00+00:00,88456.310000,88456.310000,87586.720000,88095.190000,0,0,-0.549126,False,True,True,False
2026-01-25 17:00:00+00:00,88083.770000,88125.140000,87798.040000,87862.990000,0,0,-0.505728,False,True,True,False
2026-01-25 18:00:00+00:00,87900.000000,87999.990000,86869.720000,87428.590000,0,0,-0.139044,False,True,True,False
2026-01-25 19:00:00+00:00,87426.230000,87480.650000,86207.420000,86584.690000,0,0,0.020259,False,False,True,False
2026-01-25 20:00:00+00:00,86529.660000,86674.060000,86272.420000,86627.130000,0,0,0.057034,False,False,True,False
2026-01-25 21:00:00+00:00,86769.500000,87000.000000,86434.910000,86630.350000,0,0,0.049841,False,False,True,False
2026-01-25 22:00:00+00:00,86562.530000,86776.240000,86268.850000,86557.010000,0,0,0.070567,False,False,True,False
2026-01-25 23:00:00+00:00,86462.710000,86816.970000,86094.070000,86649.270000,0,0,0.066842,False,False,True,False
2026-01-26 00:00:00+00:00,86656.430000,87144.160000,86526.880000,86846.390000,0,0,0.042224,False,False,True,False
2026-01-26 01:00:00+00:00,86896.050000,87785.040000,86824.700000,87636.510000,0,0,-0.004064,False,False,True,False
2026-01-26 02:00:00+00:00,87521.920000,87952.880000,87475.120000,87550.030000,0,0,0.017837,False,False,True,False
2026-01-26 03:00:00+00:00,87515.760000,87669.870000,87136.510000,87136.510000,0,0,0.186045,True,False,True,True
2026-01-26 04:00:00+00:00,87306.270000,87952.880000,87225.680000,87781.450000,0,0,0.108103,True,False,True,True
2026-01-26 05:00:00+00:00,87774.130000,87929.600000,87682.860000,87879.920000,0,0,0.050020,False,False,True,False
2026-01-26 06:00:00+00:00,87832.950000,88015.620000,87784.710000,87935.470000,0,0,0.068473,False,False,True,False
2026-01-26 07:00:00+00:00,87864.000000,88134.550000,87773.580000,88040.350000,0,0,0.010195,False,False,True,False
2026-01-26 08:00:00+00:00,88035.570000,88382.230000,87903.020000,87990.350000,0,0,-0.017743,False,False,True,False
2026-01-26 09:00:00+00:00,87897.580000,87908.230000,87600.000000,87641.410000,0,0,0.002386,False,False,True,False
2026-01-26 10:00:00+00:00,87776.880000,88004.010000,87776.880000,87904.390000,0,0,-0.020241,False,False,True,False
2026-01-26 11:00:00+00:00,87931.770000,87996.850000,87776.000000,87837.500000,0,0,-0.040456,False,False,True,False
2026-01-26 12:00:00+00:00,87917.410000,87976.690000,87750.540000,87847.250000,0,0,-0.024444,False,False,True,False
2026-01-26 13:00:00+00:00,87837.460000,88043.770000,87706.510000,87951.130000,0,0,-0.030540,False,False,True,False
2026-01-26 14:00:00+00:00,87969.390000,88492.170000,87469.700000,88219.600000,0,0,-0.039533,False,False,True,False
2026-01-26 15:00:00+00:00,88249.380000,88883.790000,87341.470000,87655.240000,0,0,0.016544,False,False,True,False
2026-01-26 16:00:00+00:00,87713.420000,87952.880000,87207.520000,87738.010000,0,0,0.041695,False,False,True,False
2026-01-26 17:00:00+00:00,87700.000000,87834.200000,87098.750000,87658.040000,0,0,0.031302,False,False,True,False
2026-01-26 18:00:00+00:00,87679.400000,88333.330000,87679.400000,88228.300000,0,0,0.001314,False,False,True,False
2026-01-26 19:00:00+00:00,88449.140000,88521.830000,87952.880000,88023.710000,0,0,0.008193,False,False,True,False
2026-01-26 20:00:00+00:00,88034.960000,88102.040000,87543.620000,87552.400000,0,0,0.074544,False,False,True,False
2026-01-26 21:00:00+00:00,87621.210000,88201.730000,87570.720000,88063.140000,0,0,0.030972,False,False,True,False
2026-01-26 22:00:00+00:00,88081.450000,88260.200000,87975.120000,88071.040000,0,0,0.015896,False,False,True,False
2026-01-26 23:00:00+00:00,88073.050000,88660.070000,88054.980000,88357.770000,0,0,0.034706,False,False,True,False
2026-01-27 00:00:00+00:00,88368.810000,88445.770000,88186.460000,88332.740000,0,0,0.037504,False,False,True,False
2026-01-27 01:00:00+00:00,88356.630000,88685.230000,88174.480000,88587.320000,0,0,0.019884,False,False,True,False
