timestamp,open,high,low,close,high_30,low_30,trade_score,buy_signal_column,sell_signal_column
2026-01-19 21:00:00+00:00,93172.000000,93336.890000,93014.550000,93028.710000,0,1,-0.025146,False,False
2026-01-19 22:00:00+00:00,93013.570000,93039.330000,92556.700000,92559.540000,0,1,-0.027929,False,False
2026-01-19 23:00:00+00:00,92629.640000,92741.580000,92162.730000,92628.770000,0,1,-0.027827,False,False
2026-01-20 00:00:00+00:00,92628.770000,92811.340000,92359.680000,92671.320000,0,1,-0.025522,False,False
2026-01-20 01:00:00+00:00,92710.190000,92862.510000,92550.940000,92729.740000,0,1,-0.022156,False,False
2026-01-20 02:00:00+00:00,92680.540000,92699.760000,92332.300000,92576.650000,0,1,-0.019521,False,False
2026-01-20 03:00:00+00:00,92570.060000,92650.430000,92298.480000,92428.300000,0,1,-0.017385,False,False
2026-01-20 04:00:00+00:00,92385.830000,92475.140000,92066.670000,92066.670000,0,1,-0.017364,False,False
2026-01-20 05:00:00+00:00,92024.540000,92024.540000,91304.570000,91631.030000,0,1,-0.017452,False,False
2026-01-20 06:00:00+00:00,91617.060000,91617.060000,90811.690000,90925.310000,0,1,-0.019435,False,False
2026-01-20 07:00:00+00:00,90973.570000,91260.480000,90971.460000,91193.460000,0,1,-0.015793,False,False
2026-01-20 08:00:00+00:00,91149.280000,91237.530000,90699.000000,91062.530000,0,1,-0.014297,False,False
2026-01-20 09:00:00+00:00,91014.500000,91071.040000,90894.140000,91033.820000,0,1,-0.011323,False,False
2026-01-20 10:00:00+00:00,91053.460000,91277.130000,91053.460000,91262.520000,0,1,-0.007210,False,False
2026-01-20 11:00:00+00:00,91305.860000,91455.920000,91220.240000,91220.240000,0,1,-0.005104,False,False
2026-01-20 12:00:00+00:00,91231.100000,91295.870000,91060.380000,91277.050000,0,1,-0.003206,False,False
2026-01-20 13:00:00+00:00,91275.850000,91275.850000,90765.460000,90889.400000,0,1,-0.004369,False,False
2026-01-20 14:00:00+00:00,90988.950000,91328.800000,90277.170000,90495.030000,0,0,-0.006077,False,False
2026-01-20 15:00:00+00:00,90649.730000,90767.290000,89878.600000,90614.820000,0,0,-0.006635,False,False
2026-01-20 16:00:00+00:00,90767.820000,90970.000000,90035.640000,90147.560000,0,0,-0.009730,False,False
2026-01-20 17:00:00+00:00,90166.040000,90483.440000,89449.660000,89802.380000,0,0,-0.011614,False,False
2026-01-20 18:00:00+00:00,89809.270000,89912.760000,89385.780000,89458.770000,0,0,-0.012428,False,False
2026-01-20 19:00:00+00:00,89602.470000,89792.240000,89296.430000,89728.270000,0,0,-0.010736,False,False
2026-01-20 20:00:00+00:00,89614.460000,89853.490000,89424.380000,89648.040000,0,0,-0.010814,False,False
2026-01-20 21:00:00+00:00,89660.470000,89842.720000,89434.660000,89527.030000,0,0,-0.010467,False,False
2026-01-20 22:00:00+00:00,89500.000000,89651.930000,88120.710000,88456.540000,0,0,-0.017577,False,False
2026-01-20 23:00:00+00:00,88554.010000,88554.010000,87952.880000,88416.880000,0,0,-0.019917,False,False
2026-01-21 00:00:00+00:00,88431.300000,88999.990000,88282.780000,88918.030000,0,0,-0.019261,False,False
2026-01-21 01:00:00+00:00,88895.730000,89137.550000,88862.690000,89003.140000,0,0,-0.019660,False,False
2026-01-21 02:00:00+00:00,89076.180000,89338.440000,89000.000000,89053.320000,0,0,-0.018776,False,False
2026-01-21 03:00:00+00:00,89083.340000,89602.510000,89083.340000,89429.680000,0,0,-0.019287,False,False
2026-01-21 04:00:00+00:00,89422.820000,89622.970000,89372.260000,89440.340000,0,0,-0.020168,False,False
2026-01-21 05:00:00+00:00,89436.690000,90097.060000,89436.690000,89937.640000,0,0,-0.018324,False,False
2026-01-21 06:00:00+00:00,89909.780000,89917.950000,89533.390000,89639.660000,0,0,-0.018462,False,False
2026-01-21 07:00:00+00:00,89604.150000,89731.490000,89116.840000,89170.950000,0,0,-0.021671,False,False
2026-01-21 08:00:00+00:00,89216.490000,89339.470000,88996.570000,89194.580000,0,0,-0.023059,False,False
2026-01-21 09:00:00+00:00,89218.130000,89469.840000,89156.360000,89171.670000,0,0,-0.024083,False,False
2026-01-21 10:00:00+00:00,89084.990000,89385.080000,89070.450000,89269.870000,0,0,-0.025945,False,False
2026-01-21 11:00:00+00:00,89235.620000,89374.560000,88752.800000,88799.030000,0,0,-0.030343,False,False
2026-01-21 12:00:00+00:00,88775.380000,88846.960000,88213.910000,88729.760000,0,0,-0.032030,False,False
2026-01-21 13:00:00+00:00,88714.180000,88997.000000,88564.440000,88719.930000,0,0,-0.032361,False,False
2026-01-21 14:00:00+00:00,88612.780000,89969.180000,88612.780000,89813.810000,0,0,-0.032751,False,False
2026-01-21 15:00:00+00:00,89881.190000,90525.350000,89769.450000,90218.280000,0,1,-0.033358,False,False
2026-01-21 16:00:00+00:00,90381.210000,90381.210000,87587.040000,87587.040000,1,0,-0.049707,False,False
2026-01-21 17:00:00+00:00,87747.140000,88089.430000,87270.380000,87864.360000,0,0,-0.053322,False,False
2026-01-21 18:00:00+00:00,87870.760000,88649.850000,87660.580000,88388.910000,0,0,-0.048058,False,False
2026-01-21 19:00:00+00:00,88649.730000,90452.050000,88148.120000,90354.730000,0,0,-0.044890,False,False
2026-01-21 20:00:00+00:00,90244.010000,90244.010000,89438.040000,90199.970000,0,0,-0.041483,False,False
2026-01-21 21:00:00+00:00,90199.930000,90376.660000,89997.210000,90042.230000,0,0,-0.032582,False,False
2026-01-21 22:00:00+00:00,90332.210000,90418.820000,89794.150000,89794.150000,0,0,-0.031455,False,False
2026-01-21 23:00:00+00:00,89743.250000,90268.740000,89307.090000,89615.970000,0,0,-0.028871,False,False
2026-01-22 00:00:00+00:00,89611.290000,90111.390000,89336.250000,90068.450000,0,0,-0.025176,False,False
2026-01-22 01:00:00+00:00,90067.220000,90199.680000,89854.060000,90195.280000,0,0,-0.024373,False,False
2026-01-22 02:00:00+00:00,90196.250000,90412.120000,89904.130000,89904.130000,0,0,-0.023686,False,False
2026-01-22 03:00:00+00:00,90175.820000,90175.820000,89685.680000,89955.550000,0,0,-0.024630,False,False
2026-01-22 04:00:00+00:00,90138.150000,90186.440000,89752.620000,90180.700000,0,0,-0.027438,False,False
2026-01-22 05:00:00+00:00,90178.920000,90178.920000,89843.430000,90075.230000,0,0,-0.031892,False,False
2026-01-22 06:00:00+00:00,90197.410000,90266.850000,89877.790000,90266.250000,0,0,-0.034235,False,False
2026-01-22 07:00:00+00:00,90258.950000,90258.950000,89820.240000,90039.870000,0,0,-0.035152,False,False
2026-01-22 08:00:00+00:00,90033.330000,90036.730000,89762.010000,90013.630000,0,0,-0.035174,False,False
2026-01-22 09:00:00+00:00,90002.170000,90112.460000,89827.240000,89863.350000,0,0,-0.035456,False,False
2026-01-22 10:00:00+00:00,90202.430000,90202.430000,89895.010000,90129.540000,0,0,-0.034547,False,False
2026-01-22 11:00:00+00:00,90265.100000,90265.100000,89828.740000,89900.030000,0,0,-0.033106,False,False
2026-01-22 12:00:00+00:00,89900.010000,90108.110000,89777.020000,90088.390000,0,0,-0.028817,False,False
2026-01-22 13:00:00+00:00,90087.650000,90302.190000,89500.000000,89770.580000,0,0,-0.026700,False,False
2026-01-22 14:00:00+00:00,89762.400000,89762.400000,89071.480000,89155.760000,0,0,-0.030073,False,False
2026-01-22 15:00:00+00:00,89034.760000,89409.000000,88537.080000,89021.060000,0,0,-0.031891,False,False
2026-01-22 16:00:00+00:00,89101.580000,89266.670000,88752.850000,89043.660000,0,0,-0.019393,False,False
2026-01-22 17:00:00+00:00,89122.900000,89610.710000,89114.290000,89610.710000,0,0,-0.005574,False,False
2026-01-22 18:00:00+00:00,89517.820000,89745.920000,89318.760000,89318.760000,0,0,0.003525,False,False
2026-01-22 19:00:00+00:00,89379.990000,89917.730000,89137.550000,89853.060000,0,0,0.005727,False,False
2026-01-22 20:00:00+00:00,89684.950000,89956.820000,89404.740000,89404.740000,0,0,0.004587,False,False
2026-01-22 21:00:00+00:00,89497.570000,89638.690000,89266.670000,89388.130000,0,0,0.005503,False,False
2026-01-22 22:00:00+00:00,89262.570000,89524.520000,89174.480000,89346.460000,0,0,0.006461,False,False
2026-01-22 23:00:00+00:00,89267.830000,89609.310000,89194.280000,89579.270000,0,0,0.009611,False,False
2026-01-23 00:00:00+00:00,89580.020000,89659.490000,89450.570000,89580.950000,0,0,0.009772,False,False
2026-01-23 01:00:00+00:00,89611.810000,89935.680000,89572.860000,89935.680000,0,0,0.011529,False,False
2026-01-23 02:00:00+00:00,89935.520000,89987.100000,89661.670000,89681.880000,0,0,0.010849,False,False
2026-01-23 03:00:00+00:00,89696.600000,89937.470000,89691.660000,89893.950000,0,0,0.011041,False,False
2026-01-23 04:00:00+00:00,89923.780000,90073.020000,89899.710000,90000.610000,0,0,0.010406,False,False
2026-01-23 05:00:00+00:00,90037.420000,90037.420000,89518.070000,89643.040000,0,0,0.008457,False,False
2026-01-23 06:00:00+00:00,89608.290000,89823.510000,89400.000000,89540.420000,0,0,0.006458,False,False
2026-01-23 07:00:00+00:00,89559.740000,89633.450000,89469.160000,89621.500000,0,0,0.005695,False,False
2026-01-23 08:00:00+00:00,89563.560000,89639.610000,89185.610000,89227.720000,0,0,0.003620,False,False
2026-01-23 09:00:00+00:00,89218.560000,89393.600000,88905.340000,88963.240000,0,0,0.002512,False,False
2026-01-23 10:00:00+00:00,89000.440000,89140.750000,88900.000000,89020.150000,0,0,0.002225,False,False
2026-01-23 11:00:00+00:00,89035.810000,89330.790000,89035.810000,89198.930000,0,0,0.003369,False,False
2026-01-23 12:00:00+00:00,89233.960000,89364.520000,89127.270000,89364.520000,0,0,0.003949,False,False
2026-01-23 13:00:00+00:00,89289.410000,89457.530000,89267.180000,89358.380000,0,0,0.003893,False,False
2026-01-23 14:00:00+00:00,89361.620000,89729.830000,88685.230000,88917.180000,0,0,0.004562,False,False
2026-01-23 15:00:00+00:00,89054.750000,89857.980000,88603.570000,89657.070000,0,0,0.010217,False,False
2026-01-23 16:00:00+00:00,89715.460000,90488.360000,89527.130000,90201.740000,0,0,0.016418,False,False
2026-01-23 17:00:00+00:00,90113.770000,91237.150000,89998.620000,90645.720000,0,0,0.018335,False,False
2026-01-23 18:00:00+00:00,90592.350000,91045.170000,90492.280000,90601.480000,0,0,0.017918,False,False
2026-01-23 19:00:00+00:00,90478.210000,90505.070000,89596.220000,90003.570000,0,0,0.014296,False,False
2026-01-23 20:00:00+00:00,89961.430000,90199.960000,89250.000000,89516.570000,0,0,0.014029,False,False
2026-01-23 21:00:00+00:00,89512.370000,89733.310000,89346.560000,89346.560000,0,0,0.012471,False,False
2026-01-23 22:00:00+00:00,89358.980000,89827.330000,89358.980000,89676.550000,0,0,0.013799,False,False
2026-01-23 23:00:00+00:00,89608.960000,89630.480000,89501.260000,89626.830000,0,0,0.013415,False,False
2026-01-24 00:00:00+00:00,89589.590000,89648.070000,89427.240000,89475.320000,0,0,0.012870,False,False
2026-01-24 01:00:00+00:00,89469.410000,89607.850000,89462.440000,89560.800000,0,0,0.012128,False,False
2026-01-24 02:00:00+00:00,89582.110000,89713.740000,89576.180000,89709.980000,0,0,0.011049,False,False
2026-01-24 03:00:00+00:00,89684.570000,89932.850000,89684.570000,89792.000000,0,0,0.010736,False,False
2026-01-24 04:00:00+00:00,89782.640000,89851.860000,89684.220000,89805.460000,0,0,0.009138,False,False
2026-01-24 05:00:00+00:00,89844.240000,89846.490000,89736.270000,89796.660000,0,0,0.007527,False,False
2026-01-24 06:00:00+00:00,89799.040000,89799.040000,89639.470000,89662.790000,0,0,0.005666,False,False
2026-01-24 07:00:00+00:00,89665.410000,89704.370000,89564.250000,89630.810000,0,0,0.005333,False,False
2026-01-24 08:00:00+00:00,89643.480000,89687.090000,89595.410000,89687.090000,0,0,0.006924,False,False
2026-01-24 09:00:00+00:00,89670.320000,89674.650000,89577.930000,89584.290000,0,0,0.008758,False,False
2026-01-24 10:00:00+00:00,89614.630000,89651.600000,89561.220000,89561.220000,0,0,0.011635,False,False
2026-01-24 11:00:00+00:00,89637.830000,89674.160000,89593.650000,89616.370000,0,0,0.014130,False,False
2026-01-24 12:00:00+00:00,89579.660000,89610.200000,89500.000000,89511.290000,0,0,0.015313,False,False
2026-01-24 13:00:00+00:00,89551.930000,89551.990000,89393.800000,89393.800000,0,0,0.017077,False,False
2026-01-24 14:00:00+00:00,89366.250000,89523.170000,89209.440000,89465.850000,0,0,0.021592,False,False
2026-01-24 15:00:00+00:00,89467.560000,89493.690000,89290.480000,89290.480000,0,0,0.022429,False,False
2026-01-24 16:00:00+00:00,89310.310000,89353.960000,89176.000000,89308.960000,0,0,0.022043,False,False
2026-01-24 17:00:00+00:00,89304.340000,89431.080000,89304.340000,89387.090000,0,0,0.021092,False,False
2026-01-24 18:00:00+00:00,89395.970000,89458.900000,89362.510000,89406.940000,0,0,0.020586,False,False
2026-01-24 19:00:00+00:00,89409.480000,89409.480000,89264.200000,89349.550000,0,1,0.019914,False,False
2026-01-24 20:00:00+00:00,89349.000000,89405.650000,89347.870000,89371.120000,0,1,0.020409,False,False
2026-01-24 21:00:00+00:00,89359.830000,89377.550000,89301.780000,89377.530000,0,1,0.021843,False,False
2026-01-24 22:00:00+00:00,89413.900000,89484.210000,89326.820000,89449.350000,0,1,0.022490,False,False
2026-01-24 23:00:00+00:00,89449.350000,89452.960000,89272.040000,89272.040000,0,1,0.021886,False,False
2026-01-25 00:00:00+00:00,89248.830000,89301.900000,89154.710000,89300.000000,0,1,0.022535,False,False
2026-01-25 01:00:00+00:00,89334.270000,89334.270000,89106.030000,89185.000000,0,1,0.022704,False,False
2026-01-25 02:00:00+00:00,89180.000000,89266.850000,89105.960000,89155.630000,0,1,0.022780,False,False
2026-01-25 03:00:00+00:00,89190.020000,89191.700000,88873.310000,88955.360000,0,1,0.022557,False,False
2026-01-25 04:00:00+00:00,88957.680000,89107.450000,88942.040000,88999.300000,0,1,0.022701,False,False
2026-01-25 05:00:00+00:00,89014.370000,89059.130000,88891.970000,89009.730000,0,1,0.022553,False,False
2026-01-25 06:00:00+00:00,88973.300000,88973.300000,88657.970000,88866.810000,0,1,0.022384,False,False
2026-01-25 07:00:00+00:00,88819.610000,88819.610000,88645.220000,88666.590000,0,0,0.022259,False,False
2026-01-25 08:00:00+00:00,88645.230000,88748.030000,88136.750000,88282.300000,0,0,0.021512,False,False
2026-01-25 09:00:00+00:00,88317.570000,88483.970000,88237.540000,88424.290000,0,0,0.022258,False,False
2026-01-25 10:00:00+00:00,88425.180000,88659.850000,88425.180000,88659.850000,0,0,0.023734,False,False
2026-01-25 11:00:00+00:00,88724.830000,88724.830000,88426.430000,88565.180000,0,0,0.022923,False,False
2026-01-25 12:00:00+00:00,88579.150000,88799.880000,88479.210000,88772.560000,0,1,0.023142,False,False
2026-01-25 13:00:00+00:00,88777.430000,88999.640000,88694.300000,88894.380000,0,1,0.023867,False,False
2026-01-25 14:00:00+00:00,88938.410000,88938.870000,88624.910000,88695.960000,0,0,0.022838,False,False
2026-01-25 15:00:00+00:00,88684.600000,88773.140000,88406.540000,88406.540000,0,0,0.022848,False,False
2026-01-25 16:00:00+00:00,88456.310000,88456.310000,87586.720000,88095.190000,0,0,0.022079,False,False
2026-01-25 17:00:00+00:00,88083.770000,88125.140000,87798.040000,87862.990000,0,0,0.021434,False,False
2026-01-25 18:00:00+00:00,87900.000000,87999.990000,86869.720000,87428.590000,0,0,0.020654,False,False
2026-01-25 19:00:00+00:00,87426.230000,87480.650000,86207.420000,86584.690000,0,0,0.019351,False,False
2026-01-25 20:00:00+00:00,86529.660000,86674.060000,86272.420000,86627.130000,0,0,0.020355,False,False
2026-01-25 21:00:00+00:00,86769.500000,87000.000000,86434.910000,86630.350000,0,0,0.020732,False,False
2026-01-25 22:00:00+00:00,86562.530000,86776.240000,86268.850000,86557.010000,0,0,0.021634,False,False
2026-01-25 23:00:00+00:00,86462.710000,86816.970000,86094.070000,86649.270000,0,0,0.023206,False,False
2026-01-26 00:00:00+00:00,86656.430000,87144.160000,86526.880000,86846.390000,0,0,0.024774,False,False
2026-01-26 01:00:00+00:00,86896.050000,87785.040000,86824.700000,87636.510000,0,0,0.028206,False,False
2026-01-26 02:00:00+00:00,87521.920000,87952.880000,87475.120000,87550.030000,0,0,0.025173,False,False
2026-01-26 03:00:00+00:00,87515.760000,87669.870000,87136.510000,87136.510000,0,0,0.020331,False,False
2026-01-26 04:00:00+00:00,87306.270000,87952.880000,87225.680000,87781.450000,0,0,0.022959,False,False
2026-01-26 05:00:00+00:00,87774.130000,87929.600000,87682.860000,87879.920000,0,0,0.024571,False,False
2026-01-26 06:00:00+00:00,87832.950000,88015.620000,87784.710000,87935.470000,0,0,0.023727,False,False
2026-01-26 07:00:00+00:00,87864.000000,88134.550000,87773.580000,88040.350000,0,0,0.022022,False,False
2026-01-26 08:00:00+00:00,88035.570000,88382.230000,87903.020000,87990.350000,0,0,0.019970,False,False
2026-01-26 09:00:00+00:00,87897.580000,87908.230000,87600.000000,87641.410000,0,0,0.017243,False,False
2026-01-26 10:00:00+00:00,87776.880000,88004.010000,87776.880000,87904.390000,0,0,0.013555,False,False
2026-01-26 11:00:00+00:00,87931.770000,87996.850000,87776.000000,87837.500000,0,0,0.008354,False,False
2026-01-26 12:00:00+00:00,87917.410000,87976.690000,87750.540000,87847.250000,0,0,0.002982,False,False
2026-01-26 13:00:00+00:00,87837.460000,88043.770000,87706.510000,87951.130000,0,0,0.000011,False,False
2026-01-26 14:00:00+00:00,87969.390000,88492.170000,87469.700000,88219.600000,0,0,-0.002604,False,False
2026-01-26 15:00:00+00:00,88249.380000,88883.790000,87341.470000,87655.240000,0,0,-0.008445,False,False
2026-01-26 16:00:00+00:00,87713.420000,87952.880000,87207.520000,87738.010000,0,0,-0.010390,False,False
2026-01-26 17:00:00+00:00,87700.000000,87834.200000,87098.750000,87658.040000,0,0,-0.011873,False,False
2026-01-26 18:00:00+00:00,87679.400000,88333.330000,87679.400000,88228.300000,0,0,-0.011087,False,False
2026-01-26 19:00:00+00:00,88449.140000,88521.830000,87952.880000,88023.710000,0,0,-0.008654,False,False
2026-01-26 20:00:00+00:00,88034.960000,88102.040000,87543.620000,87552.400000,0,0,-0.006533,False,False
2026-01-26 21:00:00+00:00,87621.210000,88201.730000,87570.720000,88063.140000,0,0,-0.001667,False,False
2026-01-26 22:00:00+00:00,88081.450000,88260.200000,87975.120000,88071.040000,0,0,0.003165,False,False
2026-01-26 23:00:00+00:00,88073.050000,88660.070000,88054.980000,88357.770000,0,0,0.008993,False,False
2026-01-27 00:00:00+00:00,88368.810000,88445.770000,88186.460000,88332.740000,0,0,0.012707,False,False
2026-01-27 01:00:00+00:00,88356.630000,88685.230000,88174.480000,88587.320000,0,0,0.013668,False,False
2026-01-27 02:00:00+00:00,88662.770000,88861.230000,88591.860000,88820.520000,0,0,0.016703,False,False
2026-01-27 03:00:00+00:00,88812.350000,88892.000000,88590.670000,88790.850000,0,0,0.018371,False,False
2026-01-27 04:00:00+00:00,88768.540000,88988.000000,88539.670000,88612.370000,0,0,0.017152,False,False
2026-01-27 05:00:00+00:00,88603.290000,88612.100000,88401.490000,88491.980000,0,0,0.015289,False,False
2026-01-27 06:00:00+00:00,88487.980000,88541.530000,88311.460000,88353.770000,0,0,0.014499,False,False
2026-01-27 07:00:00+00:00,88363.720000,88517.100000,88363.720000,88366.180000,0,0,0.013322,False,False
2026-01-27 08:00:00+00:00,88369.060000,88393.610000,88181.460000,88181.460000,0,0,0.010250,False,False
2026-01-27 09:00:00+00:00,88146.440000,88146.440000,87891.470000,87891.470000,0,0,0.010768,False,False
2026-01-27 10:00:00+00:00,87913.320000,88016.550000,87781.020000,87781.020000,0,0,0.011127,False,False
2026-01-27 11:00:00+00:00,87804.410000,88080.260000,87797.820000,88014.870000,0,0,0.013303,False,False
2026-01-27 12:00:00+00:00,87948.180000,88182.400000,87948.180000,87977.750000,0,0,0.014876,False,False
2026-01-27 13:00:00+00:00,87959.420000,88031.490000,87889.080000,87985.480000,0,0,0.015557,False,False
2026-01-27 14:00:00+00:00,87990.650000,88449.140000,87658.220000,87744.700000,1,0,0.015069,False,False
2026-01-27 15:00:00+00:00,87724.900000,88152.980000,87603.000000,87931.960000,0,0,0.017409,False,False
2026-01-27 16:00:00+00:00,88074.360000,88800.000000,88060.940000,88611.130000,0,0,0.023334,False,False
2026-01-27 17:00:00+00:00,88622.830000,88647.510000,87320.260000,87562.350000,1,0,0.021958,False,False
2026-01-27 18:00:00+00:00,87561.490000,88515.680000,87551.850000,88274.990000,0,0,0.024633,False,False
2026-01-27 19:00:00+00:00,88273.160000,88580.620000,88073.730000,88424.770000,0,0,0.027194,False,False
2026-01-27 20:00:00+00:00,88422.640000,89499.930000,88422.640000,89437.680000,0,0,0.038003,False,False
2026-01-27 21:00:00+00:00,89272.470000,89535.660000,89008.240000,89008.240000,0,0,0.036058,False,False
2026-01-27 22:00:00+00:00,89165.700000,89434.970000,89054.280000,89290.000000,0,0,0.033143,False,False
2026-01-27 23:00:00+00:00,89180.170000,89515.390000,89152.870000,89260.500000,0,0,0.034461,False,False
2026-01-28 00:00:00+00:00,89226.800000,89498.400000,89128.390000,89498.400000,0,0,0.034655,False,False
2026-01-28 01:00:00+00:00,89414.770000,89505.040000,89245.310000,89446.160000,0,0,0.033005,False,False
